USERID,ORDERDATE,ORDERID,AMOUNTINFO
81645,2016-01-18,4195617695,3999
136059,2016-01-18,4191115761,3999
68141,2016-01-18,4191256382,3988
68293,2016-01-18,4194447647,3988
112391,2016-01-18,4203211618,3888
64453,2016-01-18,4051936478,3869
59398,2016-01-18,4080071674,3699
153476,2016-01-18,4197678007,3699
155802,2016-01-18,4191329775,3599
115395,2016-01-18,4194634581,3499
134887,2016-01-18,4200877126,3499
126179,2016-01-18,4192576310,3386
132215,2016-01-18,4191499587,3288
128674,2016-01-18,4198460241,3249
51455,2016-01-18,4201088839,2999
151693,2016-01-18,4198552305,2988
120270,2016-01-18,4197291383,2899
81965,2016-01-18,4195763720,2899
137893,2016-01-18,4191531284,2788
110056,2016-01-18,4194460780,2749
67703,2016-01-18,4191744355,2699
70367,2016-01-18,4191874703,2599
122210,2016-01-18,4198079764,2599
65163,2016-01-18,4195736615,2588
95413,2016-01-18,4199247425,2586
69472,2016-01-18,4190363017,2499
74023,2016-01-18,4190183750,2499
163969,2016-01-18,4198348833,2499
121107,2016-01-18,3672114786,2399
92665,2016-01-18,4191580232,2399
144355,2016-01-18,4180678101,2286
108050,2016-01-18,4202494749,2278
162752,2016-01-18,4109606739,2199
89472,2016-01-18,4198409487,2199
131015,2016-01-18,4196436340,2198
146779,2016-01-18,4200972817,1999
107677,2016-01-18,4199120609,1599
142132,2016-01-18,4185198006,1599
93035,2016-01-18,3917074123,1499
119746,2016-01-18,4177207693,1498
58800,2016-01-18,4191178939,1399
132261,2016-01-18,4191261623,1378
122899,2016-01-18,4202958561,1329
70969,2016-01-18,4186490839,1200
142170,2016-01-18,4191940771,1199
62568,2016-01-18,4191019969,999
145094,2016-01-18,4180726234,989
132560,2016-01-18,4196795089,968
121592,2016-01-18,4183130238,849
83391,2016-01-18,4183130239,849
82635,2016-01-18,4199276850,799
142238,2016-01-18,4163026371,699
65537,2016-01-18,4194399600,588
132215,2016-01-18,4194240419,588
73645,2016-01-18,3841786689,558
54775,2016-01-18,4202477968,519
163153,2016-01-18,4191411041,499
126727,2016-01-18,4195149207,499
80025,2016-01-18,4191876633,458
150084,2016-01-18,4190589812,399
122927,2016-01-18,4108451798,359
127547,2016-01-18,4192250356,321
97299,2016-01-18,4191003205,299
54643,2016-01-18,4164142967,299
52842,2016-01-18,4199721267,289
54923,2016-01-18,4188488248,288
141337,2016-01-18,4195740033,255
96844,2016-01-18,3981631547,249
164296,2016-01-18,4023957337,213
61016,2016-01-18,4196753063,199
115323,2016-01-18,4160149698,189
82955,2016-01-18,3990289537,169
68241,2016-01-18,4150862625,146
77737,2016-01-18,4184377205,140
137212,2016-01-18,4197216137,130
61997,2016-01-18,4160022271,129
105349,2016-01-18,4171579781,129
157639,2016-01-18,4197485025,120
76150,2016-01-18,4198733893,118
104729,2016-01-18,4174205999,109.9
150012,2016-01-18,4187158853,109
119321,2016-01-18,4189518376,109
94569,2016-01-18,4183768922,109
58037,2016-01-18,4191717843,99
85348,2016-01-18,4191942897,99
83218,2016-01-18,4191614729,99
132410,2016-01-18,4165331164,99
61979,2016-01-18,4199153620,99
54218,2016-01-18,3948790661,99
162016,2016-01-18,4191037400,99
63866,2016-01-18,4195232128,99
84257,2016-01-18,4181383968,89
78589,2016-01-18,4192150747,89
116423,2016-01-18,4163434472,89
65647,2016-01-18,4197971011,88
136360,2016-01-18,4155546886,79.9
66978,2016-01-18,4199114631,79
84966,2016-01-18,4192565170,78
69098,2016-01-18,4202264035,78
53755,2016-01-18,4195725993,78
122942,2016-01-18,4195446722,74.8
62061,2016-01-18,4190712081,69
159103,2016-01-18,4190960042,69
96780,2016-01-18,4193975688,69
56908,2016-01-18,4193886791,69
123663,2016-01-18,4165451965,65
78946,2016-01-18,4196309528,61.9
164280,2016-01-18,4202330768,59
61524,2016-01-18,4193435456,59
126429,2016-01-18,4194627207,59
56148,2016-01-18,4194452741,59
104761,2016-01-18,4195465871,59
93506,2016-01-18,4193678468,59
122456,2016-01-18,4202195495,59
75503,2016-01-18,4200619318,59
106954,2016-01-18,4198967274,59
157005,2016-01-18,4202831663,59
131918,2016-01-18,4033129808,59
151507,2016-01-18,4100763546,55
119572,2016-01-18,4184410295,55
69236,2016-01-18,4179085550,49.9
142572,2016-01-18,4191999479,49
127797,2016-01-18,4197485073,49
54510,2016-01-18,4198570183,49
108187,2016-01-18,4192940091,49
73576,2016-01-18,4187220612,49
105654,2016-01-18,4191517741,48
140816,2016-01-18,4195890133,42
117680,2016-01-18,4199609444,39.9
129870,2016-01-18,4191157770,39
61369,2016-01-18,4198339388,33.9
104346,2016-01-18,3878471149,32.9
81296,2016-01-18,4151048463,32.5
158164,2016-01-18,4031425314,31.9
107233,2016-01-18,4199876636,29.9
108900,2016-01-18,4192700119,29.9
74274,2016-01-18,4199153379,29
116620,2016-01-18,4192018621,29
160063,2016-01-18,4188166713,29
90645,2016-01-18,3968809475,27.9
110978,2016-01-18,4191619329,23.9
97784,2016-01-18,4176560713,21.9
123588,2016-01-18,4196876688,21.9
80892,2016-01-18,4117192921,21.9
78205,2016-01-18,3983778962,21.9
162416,2016-01-18,4199080006,21.9
118869,2016-01-18,3517157436,21
161731,2016-01-18,4192192149,19.9
82160,2016-01-18,4190467165,19.9
159293,2016-01-18,4193389787,19.9
80633,2016-01-18,4191808831,19.9
100482,2016-01-18,4191358526,19.9
60298,2016-01-18,4198536796,19.8
140752,2016-01-18,4201362692,19
69676,2016-01-18,4201712937,19
68904,2016-01-18,4199650339,19
79672,2016-01-18,4177796267,19
73413,2016-01-18,4163557414,16.9
162087,2016-01-18,3993576831,16
78354,2016-01-18,4154029960,15.9
138500,2016-01-18,4200500712,15.9
75773,2016-01-18,4177586790,15.5
89317,2016-01-18,4198664198,15
164528,2016-01-18,4102239330,15
107345,2016-01-18,4202064338,14.9
71716,2016-01-18,4108185616,14
101704,2016-01-18,4160369543,13.9
121314,2016-01-18,4107147627,13.9
82578,2016-01-18,4104253121,13
83628,2016-01-18,4202507780,12.9
158191,2016-01-18,4083404404,12
123086,2016-01-18,4192802257,11.9
138692,2016-01-18,4178235685,11.9
123497,2016-01-18,4181600512,11.9
124157,2016-01-18,4176384637,11.9
54226,2016-01-18,4014444429,11.2
102374,2016-01-18,4080364639,10.9
137217,2016-01-18,4194068718,10
86456,2016-01-18,4200029465,10
140018,2016-01-18,4195762052,9.9
115945,2016-01-18,4141015899,9.9
86586,2016-01-18,4105758397,9.9
147933,2016-01-18,4167850258,9.9
155922,2016-01-18,3981117387,9.9
109942,2016-01-18,4012466959,9.9
80850,2016-01-18,4107795301,9.9
111165,2016-01-18,4105531746,9.9
72078,2016-01-18,4107810321,9.9
89104,2016-01-18,4158873831,9.9
70741,2016-01-18,4200338339,9.9
144827,2016-01-18,4107749748,9.9
146598,2016-01-18,3997635587,9.9
125381,2016-01-18,4191666526,9.9
154370,2016-01-18,4017382284,9.8
135119,2016-01-18,4116903171,9.8
87230,2016-01-18,4116776688,9
139971,2016-01-18,4196703630,9
51956,2016-01-18,4191774342,9
107573,2016-01-18,4190602243,9
90695,2016-01-18,4174261862,8.9
155834,2016-01-18,4032377507,8.9
151744,2016-01-18,4110274112,8.9
164894,2016-01-18,4104505709,8.9
118501,2016-01-18,4201950500,8.9
141272,2016-01-18,4202618778,7.9
71849,2016-01-18,4199080030,7.9
134656,2016-01-18,4075016328,7.8
133020,2016-01-18,4112078364,7.8
158883,2016-01-18,4115895128,7.8
61949,2016-01-18,4010458340,6.3
71664,2016-01-18,4078541533,6.3
133753,2016-01-18,4124630532,6
155538,2016-01-18,4158914792,5.9
99797,2016-01-18,3979987566,5.9
129580,2016-01-18,4110433500,5.9
91824,2016-01-18,4201629387,5.9
110595,2016-01-18,4185566508,4.9
118104,2016-01-18,4194617849,0.5
143073,2016-01-18,4198944320,0.5
62693,2016-01-18,4196379140,0.5
142782,2016-01-19,4190127269,6588
118670,2016-01-19,4119672431,5588
135927,2016-01-19,4192318171,5399
111120,2016-01-19,4197424391,4949
82701,2016-01-19,4202044206,4548
83050,2016-01-19,4184828689,4499
73811,2016-01-19,4197343012,4499
158352,2016-01-19,4196557775,4199
93128,2016-01-19,3017858563,4168
67047,2016-01-19,4197998406,3999
151571,2016-01-19,4190531682,3999
63125,2016-01-19,3736122390,3999
158928,2016-01-19,4194029874,3899
131687,2016-01-19,4190804808,3899
155150,2016-01-19,4145501842,3799
148857,2016-01-19,4181640936,3699
131697,2016-01-19,4190913668,3599
113689,2016-01-19,4195773269,3599
102573,2016-01-19,4188019827,3386
61604,2016-01-19,4201190882,3344
124506,2016-01-19,4191890749,3344
105756,2016-01-19,4201405618,3344
156236,2016-01-19,4195402974,2999
67435,2016-01-19,4192885457,2999
120185,2016-01-19,4195323965,2990
126604,2016-01-19,4198007620,2896
105338,2016-01-19,4202051323,2699
134550,2016-01-19,4192534042,2599
164605,2016-01-19,4196779052,2599
149639,2016-01-19,4199591244,2586
158855,2016-01-19,4198527524,2499
104657,2016-01-19,4197673112,2499
163529,2016-01-19,3759350616,2499
153950,2016-01-19,4191673396,2488
109062,2016-01-19,4195096365,2388
63726,2016-01-19,4177770392,2388
116907,2016-01-19,4185070745,2365
143410,2016-01-19,4197304602,2286
136883,2016-01-19,3896933567,2286
57175,2016-01-19,4191872342,2244
151963,2016-01-19,4200530599,2199
103395,2016-01-19,4192365238,2099
70187,2016-01-19,4162902093,2089
144174,2016-01-19,4125926492,1999
106660,2016-01-19,4191732600,1999
136245,2016-01-19,4190362316,1899
72121,2016-01-19,4197927924,1899
142995,2016-01-19,4196486069,1888
128000,2016-01-19,4194451682,1888
129086,2016-01-19,3836918504,1599
93124,2016-01-19,4193568635,1599
91042,2016-01-19,4190591923,1528
96013,2016-01-19,4198284594,1499
155162,2016-01-19,4197021301,1499
160722,2016-01-19,4197734293,1499
90287,2016-01-19,4196216148,1488
96201,2016-01-19,4192803849,1488
143134,2016-01-19,4192430242,1399
67106,2016-01-19,4195748661,1299
151750,2016-01-19,3784321388,1200
101438,2016-01-19,4200891073,1198
129720,2016-01-19,4199271551,1186
147325,2016-01-19,4192057714,999
94400,2016-01-19,4191183206,999
121308,2016-01-19,4195242026,999
87566,2016-01-19,4183130179,999
120007,2016-01-19,4149162966,949
87690,2016-01-19,4196538275,799
146596,2016-01-19,4202320771,799
142650,2016-01-19,4201912367,790
120694,2016-01-19,4032508449,779
82123,2016-01-19,4192795867,779
149668,2016-01-19,3971140029,768
154915,2016-01-19,4202391784,759
140213,2016-01-19,4200889024,588
127039,2016-01-19,3903615352,499
105672,2016-01-19,4203036911,499
107475,2016-01-19,4098481368,498
102311,2016-01-19,3588147150,439
89669,2016-01-19,4194273811,436
159972,2016-01-19,4198266210,399
88366,2016-01-19,4083177821,379
65789,2016-01-19,4190423674,349
126773,2016-01-19,4078727361,320
144769,2016-01-19,4196335509,318
67956,2016-01-19,4200234126,299
109923,2016-01-19,4198570493,299
121675,2016-01-19,3824702085,299
127832,2016-01-19,4190990253,289
69907,2016-01-19,4180214276,219
70561,2016-01-19,4193568827,219
104299,2016-01-19,4137966218,209
65287,2016-01-19,4190964559,199
159550,2016-01-19,4108921898,199
52009,2016-01-19,4015821137,198
137621,2016-01-19,4196659153,189
69777,2016-01-19,4192449842,189
162819,2016-01-19,4120027808,179
147226,2016-01-19,4196177301,178
155289,2016-01-19,4177421737,158
56877,2016-01-19,3847445774,138
56224,2016-01-19,4142118421,137
135058,2016-01-19,4197857635,119
164647,2016-01-19,4111461269,119
102029,2016-01-19,4194080684,118
55463,2016-01-19,4183686304,118
68404,2016-01-19,4179016284,105
53551,2016-01-19,4172070847,99
79336,2016-01-19,4196843622,99
149581,2016-01-19,4201114538,99
105169,2016-01-19,4191234246,99
59577,2016-01-19,4191707173,99
119079,2016-01-19,3987264631,99
151481,2016-01-19,4200621649,98
110127,2016-01-19,4198466124,89.9
163327,2016-01-19,4190264679,89
97405,2016-01-19,4193111147,89
68264,2016-01-19,4196400707,88
114803,2016-01-19,4149839460,88
164538,2016-01-19,4019381502,86
122510,2016-01-19,3542352962,79
122062,2016-01-19,4195469775,79
110144,2016-01-19,4196658901,78
74253,2016-01-19,4191745035,69
147377,2016-01-19,4195641954,69
73747,2016-01-19,4185174373,69
67628,2016-01-19,4193478726,69
105836,2016-01-19,4146753827,59
87809,2016-01-19,4195239780,59
55916,2016-01-19,4193191539,59
153135,2016-01-19,4196989602,59
62743,2016-01-19,3910944449,59
62897,2016-01-19,4193022263,59
159168,2016-01-19,4192208861,59
152339,2016-01-19,4197966142,59
53205,2016-01-19,4172091052,59
72559,2016-01-19,4193665451,59
116779,2016-01-19,4032282614,58
93603,2016-01-19,4119782223,56.9
99106,2016-01-19,4188216164,55
69503,2016-01-19,4176454088,55
56422,2016-01-19,4180426860,49.9
127466,2016-01-19,3608349663,49
91187,2016-01-19,4071422533,49
99328,2016-01-19,4159566175,49
148205,2016-01-19,4184111893,49
90586,2016-01-19,4129392113,44.9
53264,2016-01-19,4195890133,42
105436,2016-01-19,4198480990,39.9
109912,2016-01-19,4194866920,39
119715,2016-01-19,4199194345,39
147456,2016-01-19,3841973240,33.9
107964,2016-01-19,3981027214,32.5
147991,2016-01-19,4195168164,32
147264,2016-01-19,4158469596,29.8
158812,2016-01-19,4192367165,29
62183,2016-01-19,4164051214,29
163719,2016-01-19,4135089913,29
112629,2016-01-19,4191821668,29
129644,2016-01-19,4192212465,29
160919,2016-01-19,4128417608,27
147136,2016-01-19,4192877974,26.9
62065,2016-01-19,4194987712,26.9
129475,2016-01-19,4194703754,26
117190,2016-01-19,4189003246,24.8
163565,2016-01-19,4193708979,24
63783,2016-01-19,4115807490,23.9
103214,2016-01-19,4080386874,22.9
108966,2016-01-19,4194609138,21.9
153088,2016-01-19,4192004601,21.9
105926,2016-01-19,4026215257,21.9
97338,2016-01-19,4194879710,19.9
96416,2016-01-19,4197429223,19.9
59223,2016-01-19,4190683338,19.9
57256,2016-01-19,4199309450,19.9
144932,2016-01-19,4199671374,19.9
67188,2016-01-19,4101312831,18.9
52914,2016-01-19,4107177494,18.8
157719,2016-01-19,3541879218,18
53965,2016-01-19,4109936177,16.6
95530,2016-01-19,4189336282,14.5
57745,2016-01-19,4100845377,14
146767,2016-01-19,4139578621,14
81309,2016-01-19,4196694170,13.9
87314,2016-01-19,4104510640,13.9
128909,2016-01-19,4181574358,13.9
58242,2016-01-19,4164604610,13.9
117771,2016-01-19,3988000705,13.2
58092,2016-01-19,3983179006,12.8
75829,2016-01-19,4021428940,12.5
54859,2016-01-19,4126094466,12.5
123938,2016-01-19,4116180388,11.9
132423,2016-01-19,4117033831,11.9
52910,2016-01-19,4033677358,11
158474,2016-01-19,4127221385,10.9
150341,2016-01-19,4120259334,10.9
152345,2016-01-19,4185932222,10.9
104257,2016-01-19,4177837658,9.9
116535,2016-01-19,4168768814,9.9
119475,2016-01-19,4098597472,9.9
78613,2016-01-19,4101848367,9.9
129510,2016-01-19,4139568655,9.9
89448,2016-01-19,4111320624,9.9
141689,2016-01-19,4110274795,9.9
119464,2016-01-19,3979852802,9.9
138681,2016-01-19,4112043470,9.9
80581,2016-01-19,4193867348,9.9
140008,2016-01-19,4115887112,9.9
136081,2016-01-19,4176349134,9.9
59906,2016-01-19,4115950648,9.9
92465,2016-01-19,4146936344,9.9
154966,2016-01-19,4119011463,9.9
132589,2016-01-19,4119414153,9.9
100756,2016-01-19,4037375252,9.9
129463,2016-01-19,4110987479,9.9
86413,2016-01-19,4107350599,9.9
96599,2016-01-19,4179326370,9.8
85285,2016-01-19,4175087168,9.8
114666,2016-01-19,4194573239,9
152441,2016-01-19,4111176590,9
72116,2016-01-19,4199009682,9
67763,2016-01-19,4199440322,9
112882,2016-01-19,4199166589,9
75349,2016-01-19,4107417194,8.6
82262,2016-01-19,4107199287,8.5
62287,2016-01-19,4109083631,7.8
118699,2016-01-19,4117471956,7.8
122196,2016-01-19,4078489103,6.8
78387,2016-01-19,4116477436,6.8
74483,2016-01-19,4122590403,6.3
75005,2016-01-19,4124887061,6.3
110454,2016-01-19,4110581009,6.3
69522,2016-01-19,4084729253,6.3
120180,2016-01-19,4071936005,6.3
132553,2016-01-19,4100381794,6
145609,2016-01-19,4180952503,5.9
103299,2016-01-19,4116293010,4.2
161865,2016-01-19,4188250218,3.9
97368,2016-01-19,4194168912,0.6
152628,2016-01-19,4200714859,0.5
144824,2016-01-19,4190993979,0.5
53987,2016-01-19,4177930421,0.5
128612,2016-01-20,4196032497,7990
163574,2016-01-20,4201409068,6188
139614,2016-01-20,4185174302,4999
137516,2016-01-20,4200790280,4899
76918,2016-01-20,4199892531,4548
69596,2016-01-20,4193847439,4499
146135,2016-01-20,4195608213,3999
127160,2016-01-20,4198466214,3999
95676,2016-01-20,4202059597,3999
93366,2016-01-20,4198170173,3899
72742,2016-01-20,4195668481,3899
115980,2016-01-20,4198185279,3799
104109,2016-01-20,4193665196,3599
163310,2016-01-20,4197103938,3599
106638,2016-01-20,4195841966,3499
82286,2016-01-20,4106158478,3149
95561,2016-01-20,4196570059,2988
100807,2016-01-20,4183002279,2899
91522,2016-01-20,4201112042,2799
161982,2016-01-20,4199196832,2586
126238,2016-01-20,4194409548,2586
149013,2016-01-20,4201924432,2580
85343,2016-01-20,4197757732,2499
157977,2016-01-20,4190064717,2499
159310,2016-01-20,4191037966,2499
125296,2016-01-20,4202810122,2429
162303,2016-01-20,4202312856,2429
87018,2016-01-20,4107891480,2366
54535,2016-01-20,4197693458,2299
90238,2016-01-20,4192425091,2286
162024,2016-01-20,4199486524,2244
74583,2016-01-20,4190278421,2199
158525,2016-01-20,4194185578,2199
113182,2016-01-20,4118329251,1999
119656,2016-01-20,4196222701,1888
59747,2016-01-20,4196575971,1799
88716,2016-01-20,4201607486,1699
122153,2016-01-20,4200397241,1499
156814,2016-01-20,4201263660,1488
55245,2016-01-20,4192875053,1299
118362,2016-01-20,4202661198,1280
114511,2016-01-20,4191432408,1268
156472,2016-01-20,4198215939,1198
63895,2016-01-20,4197832875,1198
62905,2016-01-20,4190422609,999
67621,2016-01-20,4196913084,999
131589,2016-01-20,4196461374,999
116524,2016-01-20,4193988521,899
63985,2016-01-20,4200536633,799
97944,2016-01-20,4173908221,638
156626,2016-01-20,4199671771,589
153513,2016-01-20,4199089823,569
72450,2016-01-20,4189981756,548
91050,2016-01-20,4199348455,538
100705,2016-01-20,4196569166,499
146111,2016-01-20,4196353581,399
125246,2016-01-20,4193809362,379
164509,2016-01-20,4194780442,369
108666,2016-01-20,4192296434,349
99630,2016-01-20,4097965114,299
89746,2016-01-20,4133697795,288
130435,2016-01-20,4196710858,258
58086,2016-01-20,3977122319,249
89967,2016-01-20,4195228267,228
144682,2016-01-20,4197613218,219
77823,2016-01-20,4198541809,199
70844,2016-01-20,4196959678,199
132952,2016-01-20,4103983504,188
114003,2016-01-20,4177764409,179
137689,2016-01-20,3890568439,179
65237,2016-01-20,4185277363,169
140333,2016-01-20,4017948259,159
62147,2016-01-20,4196596090,158
55299,2016-01-20,4171769848,154
59043,2016-01-20,4197920548,135
138801,2016-01-20,4196631826,129
55850,2016-01-20,4163192487,116
65531,2016-01-20,4110999280,103
77172,2016-01-20,4195476348,99
105555,2016-01-20,4200341358,99
146883,2016-01-20,4108014206,99
71633,2016-01-20,4202630366,99
76423,2016-01-20,3977886615,99
51441,2016-01-20,3815975455,99
141832,2016-01-20,4198368036,99
136316,2016-01-20,4191157021,99
151076,2016-01-20,4174217049,99
84893,2016-01-20,4084494139,99
131058,2016-01-20,4071252594,98
61247,2016-01-20,4191963914,98
61007,2016-01-20,4099975412,89
108315,2016-01-20,4191788631,85
128646,2016-01-20,4199349724,79
73647,2016-01-20,4191204981,79
164174,2016-01-20,4202485254,78
